0	1	2	3	4	5
Q9URQ5	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	78	False	Validation_4
P39985	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1022	False	Validation_4
P25686	Homo sapiens	Metazoa	324	False	Validation_4
Q3SZ86	Bos taurus	Metazoa	205	False	Validation_4
Q22795	Caenorhabditis elegans	Metazoa	242	False	Validation_4
K4CF70	Solanum lycopersicum	Viridiplantae	476	False	Validation_4
P32903	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	40	True	Validation_4
A6NJ78	Homo sapiens	Metazoa	407	False	Validation_4
P34708	Caenorhabditis elegans	Metazoa	1110	False	Validation_4
Q965H3	Caenorhabditis elegans	Metazoa	735	False	Validation_4
P25367	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	405	False	Validation_4
Q9SU05	Arabidopsis thaliana	Viridiplantae	382	False	Validation_4
Q9ZPQ3	Arabidopsis thaliana	Viridiplantae	317	False	Validation_4
Q96L08	Homo sapiens	Metazoa	255	False	Validation_4
A1Z9P3	Drosophila melanogaster	Metazoa	1576	False	Validation_4
Q99N89	Mus musculus	Metazoa	183	False	Validation_4
P38969	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	423	False	Validation_4
Q9BUB7	Homo sapiens	Metazoa	260	False	Validation_4
Q9LLY4	Brassica napus	Viridiplantae	344	False	Validation_4
Q9UIS9	Homo sapiens	Metazoa	605	False	Validation_4
Q9NSI6	Homo sapiens	Metazoa	2320	False	Validation_4
P53076	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	958	False	Validation_4
H2KYH4	Caenorhabditis elegans	Metazoa	392	False	Validation_4
Q6P087	Homo sapiens	Metazoa	351	False	Validation_4
Q9FJW3	Arabidopsis thaliana	Viridiplantae	82	True	Validation_4
Q7TS63	Mus musculus	Metazoa	1237	False	Validation_4
P24642	Bufo japonicus	Metazoa	40	False	Validation_4
Q0ZCJ7	Mus musculus	Metazoa	421	False	Validation_4
Q9BZB8	Homo sapiens	Metazoa	566	False	Validation_4
Q20709	Caenorhabditis elegans	Metazoa	543	False	Validation_4
Q10362	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	859	False	Validation_4
P19736	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	530	False	Validation_4
Q921W0	Mus musculus	Metazoa	196	False	Validation_4
O77059	Drosophila melanogaster	Metazoa	542	False	Validation_4
O55081	Rattus norvegicus	Metazoa	1135	False	Validation_4
P82715	Arabidopsis thaliana	Viridiplantae	297	False	Validation_4
F8VPJ6	Mus musculus	Metazoa	1459	False	Validation_4
Q99288	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	334	False	Validation_4
Q9Y2V0	Homo sapiens	Metazoa	281	False	Validation_4
Q9UTQ7	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	523	False	Validation_4
Q9UDY8	Homo sapiens	Metazoa	824	False	Validation_4
P07236	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	462	False	Validation_4
P07768	Oryctolagus cuniculus	Metazoa	1827	True	Validation_4
Q8CGY6	Mus musculus	Metazoa	931	False	Validation_4
P26358	Homo sapiens	Metazoa	1616	False	Validation_4
O23174	Arabidopsis thaliana	Viridiplantae	536	False	Validation_4
Q8BGS1	Mus musculus	Metazoa	731	False	Validation_4
Q283Q6	Xenopus laevis	Metazoa	784	False	Validation_4
Q9C5J3	Arabidopsis thaliana	Viridiplantae	946	False	Validation_4
Q9VYQ0	Drosophila melanogaster	Metazoa	172	False	Validation_4
Q02297	Homo sapiens	Metazoa	640	False	Validation_4
Q9HGM8	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	695	False	Validation_4
A0A286YD83	Mus musculus	Metazoa	63	True	Validation_4
A0A075TXZ8	Penicillium expansum	Fungi	799	False	Validation_4
Q9M2Q6	Arabidopsis thaliana	Viridiplantae	354	False	Validation_5
Q99188	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	309	False	Validation_5
Q9P7S9	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	194	False	Validation_5
G4MWZ7	Pyricularia oryzae (strain 70-15 / ATCC MYA-4617 / FGSC 8958)	Fungi	702	False	Validation_5
Q8I266	Plasmodium falciparum (isolate 3D7)	Other	1470	True	Validation_5
Q9Y7L4	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	409	False	Validation_5
Q9Y7L8	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	292	False	Validation_5
Q12150	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	2958	True	Validation_5
O55029	Mus musculus	Metazoa	905	False	Validation_5
Q9BSH3	Homo sapiens	Metazoa	213	False	Validation_5
Q7XB51	Physcomitrium patens	Viridiplantae	967	True	Validation_5
Q08116	Homo sapiens	Metazoa	209	False	Validation_5
O04714	Arabidopsis thaliana	Viridiplantae	326	True	Validation_5
P46939	Homo sapiens	Metazoa	3433	False	Validation_5
P04038	Bos taurus	Metazoa	74	True	Validation_5
H2KZH5	Caenorhabditis elegans	Metazoa	621	False	Validation_5
Q10148	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	254	False	Validation_5
Q03774	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	444	False	Validation_5
Q8RVC7	Chlamydomonas reinhardtii	Viridiplantae	411	False	Validation_5
G5EGF8	Caenorhabditis elegans	Metazoa	354	False	Validation_5
Q5PT50	Rattus norvegicus	Metazoa	340	True	Validation_5
Q940M2	Arabidopsis thaliana	Viridiplantae	476	False	Validation_5
Q08GK9	Mullus surmuletus	Metazoa	178	False	Validation_5
Q969S3	Homo sapiens	Metazoa	477	False	Validation_5
P29084	Homo sapiens	Metazoa	291	False	Validation_5
Q15125	Homo sapiens	Metazoa	230	True	Validation_5
Q10PI9	Oryza sativa subsp. japonica	Viridiplantae	459	False	Validation_5
Q13049	Homo sapiens	Metazoa	653	False	Validation_5
Q9WVM1	Mus musculus	Metazoa	628	False	Validation_5
Q96ER3	Homo sapiens	Metazoa	474	False	Validation_5
Q84WV6	Arabidopsis thaliana	Viridiplantae	635	False	Validation_5
P32874	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	2273	False	Validation_5
P78946	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	126	False	Validation_5
Q94BU8	Arabidopsis thaliana	Viridiplantae	185	False	Validation_5
O75971	Homo sapiens	Metazoa	98	False	Validation_5
Q9R269	Mus musculus	Metazoa	1755	False	Validation_5
O74563	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	680	False	Validation_5
F4JHH5	Arabidopsis thaliana	Viridiplantae	787	False	Validation_5
P80217	Homo sapiens	Metazoa	286	False	Validation_5
Q9M297	Arabidopsis thaliana	Viridiplantae	1256	False	Validation_5
Q23064	Caenorhabditis elegans	Metazoa	1041	False	Validation_5
Q96KR6	Homo sapiens	Metazoa	192	False	Validation_5
Q9LK88	Arabidopsis thaliana	Viridiplantae	196	False	Validation_5
P40073	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	367	True	Validation_5
Q9NRY2	Homo sapiens	Metazoa	104	False	Validation_5
O75475	Homo sapiens	Metazoa	530	False	Validation_5
P82925	Bos taurus	Metazoa	386	False	Validation_5
B0XTT5	Aspergillus fumigatus (strain CBS 144.89 / FGSC A1163 / CEA10)	Fungi	247	False	Validation_5
O43909	Homo sapiens	Metazoa	919	True	Validation_5
Q9LYD9	Arabidopsis thaliana	Viridiplantae	1096	False	Validation_5
P36064	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	111	False	Validation_5
F4I8I0	Arabidopsis thaliana	Viridiplantae	596	True	Validation_5
Q86Y97	Homo sapiens	Metazoa	462	False	Validation_5
P49793	Rattus norvegicus	Metazoa	1816	False	Validation_5
Q8N371	Homo sapiens	Metazoa	416	False	Validation_5
Q9USU3	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	878	False	Validation_5
Q8N684	Homo sapiens	Metazoa	471	False	Validation_5
Q02336	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	434	False	Validation_5
Q6P2H3	Homo sapiens	Metazoa	762	False	Validation_5
Q7X6P3	Arabidopsis thaliana	Viridiplantae	608	False	Validation_5
O94916	Homo sapiens	Metazoa	1531	False	Validation_5
P09211	Homo sapiens	Metazoa	210	False	Validation_5
P51175	Mus musculus	Metazoa	477	False	Validation_5
P03911	Mus musculus	Metazoa	459	True	Validation_5
Q92766	Homo sapiens	Metazoa	1687	False	Validation_5
O95376	Homo sapiens	Metazoa	493	False	Validation_5
P17694	Bos taurus	Metazoa	463	False	Validation_5
P05085	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	880	False	Validation_5
Q15678	Homo sapiens	Metazoa	1187	False	Validation_5
Q9HAV4	Homo sapiens	Metazoa	1204	False	Validation_5
Q58FA4	Mus musculus	Metazoa	860	False	Validation_5
O43114	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	455	False	Validation_5
Q9ES73	Rattus norvegicus	Metazoa	775	False	Validation_5
Q7RYW7	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	396	False	Validation_5
Q3UZP0	Mus musculus	Metazoa	555	False	Validation_5
P36036	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	203	False	Validation_5
P46060	Homo sapiens	Metazoa	587	False	Validation_5
Q9W1R4	Drosophila melanogaster	Metazoa	1395	False	Validation_5
P87074	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	778	False	Validation_5
O74429	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	920	False	Validation_5
P52306	Homo sapiens	Metazoa	607	False	Validation_5
Q96KS0	Homo sapiens	Metazoa	407	False	Validation_5
Q12167	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	365	False	Validation_5
Q9VJL6	Drosophila melanogaster	Metazoa	138	False	Validation_5
Q9VVA8	Drosophila melanogaster	Metazoa	78	True	Validation_5
Q06568	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	189	False	Validation_5
P56560	Bos taurus	Metazoa	520	False	Validation_5
Q7ZT47	Xenopus laevis	Metazoa	196	False	Validation_5
P98200	Mus musculus	Metazoa	1148	True	Validation_5
P38264	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	188	True	Validation_5
Q9S7Z2	Arabidopsis thaliana	Viridiplantae	319	False	Validation_5
G5EDE2	Caenorhabditis elegans	Metazoa	175	False	Validation_5
Q9LD47	Arabidopsis thaliana	Viridiplantae	320	False	Validation_5
Q7Z602	Homo sapiens	Metazoa	305	True	Validation_5
Q8IZV2	Homo sapiens	Metazoa	173	True	Validation_5
Q99MQ3	Mus musculus	Metazoa	580	False	Validation_5
O95630	Homo sapiens	Metazoa	424	False	Validation_5
G5EFY7	Caenorhabditis elegans	Metazoa	295	False	Validation_5
Q86BP6	Drosophila melanogaster	Metazoa	1162	False	Validation_5
P56287	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	678	False	Validation_5
A9JRD8	Danio rerio	Metazoa	540	False	Validation_5
O60356	Homo sapiens	Metazoa	82	False	Validation_5
Q86TW2	Homo sapiens	Metazoa	530	False	Validation_5
Q9Z0S4	Mus musculus	Metazoa	211	True	Validation_5
Q01663	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	552	False	Validation_5
P38804	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	111	False	Validation_5
O13911	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	408	False	Validation_5
Q69IL4	Oryza sativa subsp. japonica	Viridiplantae	380	False	Validation_5
Q867X0	Caenorhabditis elegans	Metazoa	781	False	Validation_5
Q94JY0	Arabidopsis thaliana	Viridiplantae	330	False	Validation_5
Q4FZC9	Mus musculus	Metazoa	975	False	Validation_5
P23255	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1407	False	Validation_5
Q9SDW0	Arabidopsis thaliana	Viridiplantae	323	False	Validation_5
H2KYU6	Caenorhabditis elegans	Metazoa	529	False	Validation_5
Q9WVC7	Rattus norvegicus	Metazoa	2314	False	Validation_5
O60830	Homo sapiens	Metazoa	172	True	Validation_5
P42698	Arabidopsis thaliana	Viridiplantae	387	False	Validation_5
Q8BQP9	Mus musculus	Metazoa	257	False	Validation_5
Q9FFY9	Arabidopsis thaliana	Viridiplantae	640	False	Validation_5
P24499	Trypanosoma brucei brucei	Other	229	True	Validation_5
P38873	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1557	False	Validation_5
Q9Y2M0	Homo sapiens	Metazoa	1017	False	Validation_5
P28004	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	379	False	Validation_5
Q8NEZ4	Homo sapiens	Metazoa	4911	False	Validation_5
P14905	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	389	False	Validation_5
O15514	Homo sapiens	Metazoa	142	False	Validation_5
Q9VWF2	Drosophila melanogaster	Metazoa	2006	False	Validation_5
Q9BV90	Homo sapiens	Metazoa	132	False	Validation_5
Q9BXJ9	Homo sapiens	Metazoa	866	False	Validation_5
Q9NVU0	Homo sapiens	Metazoa	708	False	Validation_5
Q10290	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	303	False	Validation_5
Q8K3W3	Mus musculus	Metazoa	698	False	Validation_5
Q9MAB9	Arabidopsis thaliana	Viridiplantae	117	False	Validation_5
O76329	Dictyostelium discoideum	Other	1738	False	Validation_5
P07663	Drosophila melanogaster	Metazoa	1224	False	Validation_5
Q6B860	Bos taurus	Metazoa	128	False	Validation_5
Q8RXN6	Arabidopsis thaliana	Viridiplantae	485	False	Validation_5
O59767	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	310	False	Validation_5
Q12931	Homo sapiens	Metazoa	704	False	Validation_5
P31385	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	405	False	Validation_5
P0C7P0	Homo sapiens	Metazoa	127	False	Validation_5
P47045	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	478	True	Validation_5
P53895	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	289	False	Validation_5
Q12802	Homo sapiens	Metazoa	2813	False	Validation_5
Q5VWQ8	Homo sapiens	Metazoa	1189	False	Validation_5
P54789	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	707	False	Validation_5
Q68DD2	Homo sapiens	Metazoa	849	False	Validation_5
E9Q5G7	Mus musculus	Metazoa	496	False	Validation_5
A3R064	Gallus gallus	Metazoa	426	False	Validation_5
Q03771	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	387	False	Validation_5
Q63836	Mus musculus	Metazoa	472	False	Validation_5
Q99ML9	Mus musculus	Metazoa	989	False	Validation_5
O94822	Homo sapiens	Metazoa	1766	False	Validation_5
Q9UTM0	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	249	False	Validation_5
Q336N8	Oryza sativa subsp. japonica	Viridiplantae	858	False	Validation_5
Q15424	Homo sapiens	Metazoa	915	False	Validation_5
G5EGD2	Caenorhabditis elegans	Metazoa	719	False	Validation_5
O75955	Homo sapiens	Metazoa	427	False	Validation_5
Q9WTV0	Rattus norvegicus	Metazoa	417	False	Validation_5
P82139	Spinacia oleracea	Viridiplantae	232	False	Validation_5
Q8VIJ5	Rattus norvegicus	Metazoa	916	False	Validation_5
Q12204	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	715	False	Validation_5
Q3E7A3	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	74	True	Validation_5
Q02085	Mus musculus	Metazoa	264	False	Validation_5
A0A163UT06	Caenorhabditis elegans	Metazoa	277	False	Validation_5
P40382	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	444	False	Validation_5
Q5AP95	Candida albicans (strain SC5314 / ATCC MYA-2876)	Fungi	517	False	Validation_5
Q8GWR1	Arabidopsis thaliana	Viridiplantae	447	False	Validation_5
Q8RWG2	Arabidopsis thaliana	Viridiplantae	652	False	Validation_5
Q2LAE1	Arabidopsis thaliana	Viridiplantae	1759	False	Validation_5
P23276	Homo sapiens	Metazoa	732	True	Validation_5
A4FUC0	Bos taurus	Metazoa	423	False	Validation_5
O97101	Dictyostelium discoideum	Other	1000	False	Validation_5
Q22355	Caenorhabditis elegans	Metazoa	377	False	Validation_5
Q19360	Caenorhabditis elegans	Metazoa	430	False	Validation_5
P56282	Homo sapiens	Metazoa	527	False	Validation_5
Q9NWY4	Homo sapiens	Metazoa	346	False	Validation_5
Q9FYT6	Zea mays	Viridiplantae	715	False	Validation_5
Q7TQD2	Mus musculus	Metazoa	218	False	Validation_5
Q64MA3	Oryza sativa subsp. japonica	Viridiplantae	629	False	Validation_5
Q9NPJ1	Homo sapiens	Metazoa	570	False	Validation_5
Q22323	Caenorhabditis elegans	Metazoa	283	False	Validation_5
P0CB49	Rattus norvegicus	Metazoa	1376	False	Validation_5
P86397	Homo sapiens	Metazoa	168	False	Validation_5
O82265	Arabidopsis thaliana	Viridiplantae	1098	False	Validation_5
Q9SII9	Arabidopsis thaliana	Viridiplantae	538	False	Validation_5
P12904	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	322	False	Validation_5
Q15428	Homo sapiens	Metazoa	464	False	Validation_5
Q9UKV3	Homo sapiens	Metazoa	1341	False	Validation_5
P49919	Mus musculus	Metazoa	348	False	Validation_5
Q7ZT82	Danio rerio	Metazoa	382	False	Validation_5
O74845	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	564	False	Validation_5
O94494	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	277	False	Validation_5
Q01295	Drosophila melanogaster	Metazoa	727	False	Validation_5
O74478	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	587	False	Validation_5
O94643	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	441	False	Validation_5
O55035	Rattus norvegicus	Metazoa	752	False	Validation_5
Q32NR9	Xenopus laevis	Metazoa	708	False	Validation_5
Q961D9	Drosophila melanogaster	Metazoa	1469	False	Validation_5
O60287	Homo sapiens	Metazoa	2271	False	Validation_5
Q9NX46	Homo sapiens	Metazoa	363	False	Validation_5
Q9USX8	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	239	False	Validation_5
P54074	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	624	True	Validation_5
P97376	Mus musculus	Metazoa	258	False	Validation_5
Q84N48	Zea mays	Viridiplantae	611	False	Validation_5
Q8WUF5	Homo sapiens	Metazoa	828	False	Validation_5
Q7XBS0	Oryza sativa subsp. japonica	Viridiplantae	721	True	Validation_5
P50402	Homo sapiens	Metazoa	254	False	Validation_5
Q9BSV6	Homo sapiens	Metazoa	310	False	Validation_5
Q04213	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	475	False	Validation_5
O42649	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1194	False	Validation_5
P30605	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	584	True	Validation_5
Q99P21	Mus musculus	Metazoa	515	False	Validation_5
Q3E756	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	94	False	Validation_5
O49668	Arabidopsis thaliana	Viridiplantae	214	False	Validation_5
P49435	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	187	False	Validation_5
Q96K80	Homo sapiens	Metazoa	434	False	Validation_5
O14503	Homo sapiens	Metazoa	412	False	Validation_5
P53077	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	123	False	Validation_5
Q45EK2	Caenorhabditis elegans	Metazoa	360	False	Validation_5
P0DO23	Arabidopsis thaliana	Viridiplantae	394	False	Validation_5
O94740	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	466	False	Validation_5
Q8LGU6	Arabidopsis thaliana	Viridiplantae	744	False	Validation_5
Q709R6	Drosophila melanogaster	Metazoa	399	False	Validation_5
Q8GYF7	Arabidopsis thaliana	Viridiplantae	377	False	Validation_5
Q84TH4	Arabidopsis thaliana	Viridiplantae	382	False	Validation_5
Q23272	Caenorhabditis elegans	Metazoa	488	False	Validation_5
Q9BRA0	Homo sapiens	Metazoa	125	False	Validation_5
P29372	Homo sapiens	Metazoa	298	False	Validation_5
Q9FVQ1	Arabidopsis thaliana	Viridiplantae	557	False	Validation_5
A0A161CFW5	Trypanosoma brucei brucei	Other	305	False	Validation_5
Q86WV1	Homo sapiens	Metazoa	359	False	Validation_5
O74354	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	599	False	Validation_5
Q8L7F7	Arabidopsis thaliana	Viridiplantae	739	False	Validation_5
Q9C7G6	Arabidopsis thaliana	Viridiplantae	256	False	Validation_5
P92966	Arabidopsis thaliana	Viridiplantae	356	False	Validation_5
P33240	Homo sapiens	Metazoa	577	False	Validation_5
O74374	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	554	False	Validation_5
Q5JS13	Homo sapiens	Metazoa	557	False	Validation_5
O23680	Arabidopsis thaliana	Viridiplantae	297	True	Validation_5
P58281	Mus musculus	Metazoa	960	False	Validation_5
Q8BWT5	Mus musculus	Metazoa	1523	False	Validation_5
O75844	Homo sapiens	Metazoa	475	True	Validation_5
P40050	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	688	False	Validation_5
D2K8N5	Nicotiana benthamiana	Viridiplantae	403	False	Validation_5
Q05863	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	155	False	Validation_5
Q791V5	Mus musculus	Metazoa	303	True	Validation_5
Q8IVE3	Homo sapiens	Metazoa	1493	False	Validation_5
Q04659	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	317	False	Validation_5
Q7XA66	Arabidopsis thaliana	Viridiplantae	242	False	Validation_5
O08586	Mus musculus	Metazoa	403	False	Validation_5
Q84TI7	Arabidopsis thaliana	Viridiplantae	506	True	Validation_5
P38989	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1170	False	Validation_5
Q8IRB5	Drosophila melanogaster	Metazoa	1465	False	Validation_5
Q5AP80	Candida albicans (strain SC5314 / ATCC MYA-2876)	Fungi	785	False	Validation_5
Q9NUL7	Homo sapiens	Metazoa	540	False	Validation_5
Q8BMA3	Mus musculus	Metazoa	555	False	Validation_5
Q8H186	Arabidopsis thaliana	Viridiplantae	389	False	Validation_5
Q3E840	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	82	False	Validation_5
Q09902	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	85	False	Validation_5
P24846	Triticum aestivum	Viridiplantae	388	False	Validation_5
Q9UJA2	Homo sapiens	Metazoa	301	False	Validation_5
Q63707	Rattus norvegicus	Metazoa	395	True	Validation_5
P59540	Homo sapiens	Metazoa	309	True	Validation_5
